bug_id,long_description,label
WINE-18195,in bootcamp first mission after perl harbob prelude there are massive glitches with bushes and plants ,1
WINE-1228,bug comments restored from gmane org hi dear i have success with games nfs and x and much more of course i use wine version i rpm and he works fine i have problem only with my wingman formula gp wheel when i start racing my wheel is go to the left and also all pedals is simulated like it is pushed generaly i cannot use my steering wheel in configuration menu of need for speed i see the system is recognized my wheel like wine joystick but all xyz is going to left side this i see also in game x when i start some linux games based on joystick like tux racer my steering wheel is work perfekt i can drive pinguin with wheel and pedals also i can use buttons on the wheel may be i have to add some lines into my wine configuration file my joystick wingman formula gp is connected to computer via usb port and linux is recognized him i use linux mandrake final please help best regards valentin iliev mail v iliev abv bg ,1
WINE-2309,config file doesnt get created with the june version of wine binaries ,1
WINE-44222,related to bug but not the same because this is a more recent regression setting the windows version to xp used to work around that bug but it no longer does d ed d e f fc fcd e dc is the first bad commit commit d ed d e f fc fcd e dc author jacek caban date thu mar rpcrt get rid of manual listen count and use binary state instead signed off by jacek caban signed off by alexandre julliard a d cad fa e edc b c a bf c d fe b d d d d d d c m dlls,0
WINE-22709,reproducing try to install google earth browser plug in see bug s url get connectivity error look at logs for err winhttp netconn secure connect couldn t verify server certificate means invalid cn it tries to connect to https tools google com service update which is using wildcard google com certificate further tracing shows that it fails into function match dns to subject alt name trace chain match dns to subject alt name dnsname l google com trace chain match dns to subject alt name dnsname lgoogle com while changelog for says that crypt supports wildcards it seems that only match dns to subject dn support them while match dns to subject alt name uses dumb case insensitive comparison with strcmpiw function full winhttp crypt chain log comes as attachment p s commenting check will not make it work but now with bad request answer from google server that seems to be another bug ,0
WINE-9629,created attachment crash log of winecfg audio tab crash when i click on the audio tab in winecfg it begins to crash first it displays this message there is no audio driver currently specified in the registry a recommended driver has been selected for you you can use this driver or select another driver if available you must click apply for the selection to take effect when i hit ok on that message winecfg briefly stays up with no menu options in the open tab and then crashes crash log is attached i thought this might be a duplicate of bug but since wine no longer uses arts it can t be still it seems to be a similar problem system info apple macbook intel chip ghz processor st generation white macbook running mac os x running wine through apple x ,0
WINE-1541,according to microsoft definition a call to gethostbyname with a null argument should produce a well defined behaviour namely return information about the local host a look at dlls winsock socket c shows that the current implementation does not do this i have encountered at least one program that tries to call gethostbyname with a null argument and by doing so successfully crashes itself and or wine ,1
WINE-21399,created attachment example dialog from idd with frame missing when using idailydiary the application is working fine but most of the dialogs that come up during usage have part of the frame missing see attached screenshot i have played a bit with different settings but nothing worked win version etc it did work fine with wine ,0
WINE-37669,what happens heavy multi threaded network application in one thread reads writes from to a socket while in another thread net gc calls getwritewatch with flag write watch flag reset on a buffer which was just verified for write access and passed by ws recv to recvmsg kernel call while recvmsg waits for incoming data getwritewatch resets write watches by clearing vprot write access on a buffer passed to recvmsg that cases recvmsg to return efault which in turn leads to a net application raising an exception and dying this is basically a net garbage collector causing races in network code which reads writes to a buffer because reading or writing via a network is much slower than say reading writing a disk file but essentially this is a general problem with resetting a write watch while another thread is being dealing with the affected memory range ,1
WINE-27859,created attachment terminal output on wine gd steps to reproduce remove wine install task coach wine taskcoach exe click on e g help menu wander through menu titles behaviour crash expected behaviour no crash ,1
WINE-31111,windows media player installer complains wine call from x ece to unimplemented function pidgen dll pidgensimpw aborting with current wine overriding pidgen to native works around the problem oddly even though builtin pidgen returns false from dll wine preattach the builtin dll is used by default ,1
WINE-688,using docbook utils make documentation produce files with strange names they mostly start with the x letter and a number sgml html translation is correctly done i notice that only the html doc is generated log of the execution syl snoop wine make documentation make entre dans le r pertoire home wine documentation db html wine doc sgml output is wine doc using catalogs etc sgml sgml docbook cat using stylesheet usr share sgml docbook utils docbook utils a dsl html working on home wine documentation wine doc sgml done make quitte le r pertoire home wine documentation ,0
WINE-31211,in tanner s s edit if you do file new new design cell new view and then drag the mouse in the schematic drawing window it should draw a select box from where you started pressing to the current mouse location this worked fine in wine but in current wine the rubberbanding leaves screen garbage behind bisecting says b a d e c de a d d e c is the first bad commit commit b a d e c de a d d e c author alexandre julliard date fri may gdi always use the dib engine for monochrome bitmap rendering a free demo of the app is available to qualified users developers see http www tannereda com short form but requires a dongle on a nearby windows box ,0
WINEHQ_APPS_DATABASE-44248,dear appdb team the german tax year is coming to an end and i noticed that there are several entries for the german tax declaration software tool t x these entries should be consolidated into one entry how to reproduce appdb browse apps search for t x you should get entries ,0
WINE-23538,after fixing bug the program no longer installs in the program folder are ssce dll sqlite dll sfttree ix u dll,0
WINE-1521, i have etrex legend and want to run mapsource without windows i could install mapsource from cd rom with latest wine fine i tried to execute wine mapsource exe but got error dialog bellow at am utc os windows processor pentium ram kb win smarttempfile cpp access denied,1
WINE-14862,created attachment the crash log dump during the installation of the cbsetup exe from http www marx com en support crypto box download php out of a nsis installer wine reports the crash of an application ,1
WINE-35347,created attachment text output on crash vst plugins crash on lmms when trying to load first the gui interface shows but gui clears and the plugin doesn t emit any sound while played with all my plugins it always shows the error on the attachment ,0
WINE-7818,running dreamwever installer hangs running it in win k mode switching to xp it fails to start console output attached a demo copy of the program can be downloaded from the adobe website if testing is needed https www adobe com cfusion tdrc index cfm product dreamweaver loc en fus,0
WINE-17902,hello there are apps which use free threaded com inproc servers and call cogetclassobject from new threads that do not explicitly initialize com this is valid behaviour when one of the existing threads already created the mta by calling coinitializeex null coinit multithreaded see http support microsoft com kb quote current implementations of com allow a thread that does not explicitly initialize com to be a part of the mta a thread that does not initialize com is part of the mta only if it starts using com after at least one other thread in the process has previously called coinitializeex null coinit multithreaded it is even possible that com itself may have initialized the mta when no client thread has explicitly done so for example a thread associated with an sta calls cogetclassobject cocreateinstance ex on a clsid that is marked threadingmodel free and com implicitly creates an mta into which the class object is loaded see the information on threading model interoperability below however this is a configuration that might cause problems such as access violations under certain circumstances therefore it is strongly recommended that each thread that needs to do com work initialize com by calling coinitializeex and then on completion of com work call couninitialize the cost of unnecessarily initializing an mta is minimal quote an example app suffering from this is the managed console debugger from net sdk cordbg exe when trying to debug a simple console c app created with symbols pdb format snip wine c windows microsoft net framework v csc exe debug foo cs snip start debugger snip wine c program files microsoft net sdk v bin cordbg exe foo exe snip the debugger will immediately begin to execute the app not halting in main method source this is because symbol information can t be loaded using cor symbol binder which lives in a free threaded com inproc server a ff e f c b f e clsid corsymbinder threads x main and x call coinitializeex with coinit multithreaded creating the mta thread x b is created later as pooled thread part of mta to serve clr debugger requests work items that thread never makes any init calls to com verified snip call kernel getprocaddress a e ae coinitializeex ret e d ret kernel getprocaddress retval c ret e d call ole coinitializeex ret ebfba call ntdll rtlallocateheap fc ret ret ntdll rtlallocateheap retval f c ret call ntdll rtlallocateheap ret a c ret ntdll rtlallocateheap retval e ret a c call kernel initializecriticalsection f ret a ret kernel initializecriticalsection retval ret a call ntdll rtlallocateheap c ret f ret ntdll rtlallocateheap retval df ret f call kernel initializecriticalsection e ret fb ret kernel initializecriticalsection retval ret fb ret ole coinitializeex retval ret ebfba call ole coinitializeex ret ebfba call ntdll rtlallocateheap fc ret ret ntdll rtlallocateheap retval e ret ret ole coinitializeex retval ret ebfba b call advapi regopenkeyexw d lclsid a ff e f c b f e inprocserver d dc ret ea b a b ret advapi regopenkeyexw retval ret ea b a b call b call advapi regopenkeyexw d l d ec ret ea b a b ret advapi regopenkeyexw retval ret ea b a b call advapi regqueryvalueexw c a a limplementedinthisversion d e d e ret ea bd b ret advapi regqueryvalueexw retval ret ea bd b call advapi regclosekey c ret a f b ret advapi regclosekey retval ret a f b call advapi regopenkeyexw d lclsid a ff e f c b f e inprocserver d ret ea b a b ret advapi regopenkeyexw retval ret ea b a b call advapi regqueryvalueexw f d lclass d f d ret ea bd b ret advapi regqueryvalueexw retval ret ea bd b call advapi regclosekey ret f b ret advapi regclosekey retval ret f b call kernel getprocaddress a e cogetclassobject ret e d b ret kernel getprocaddress retval f ret e d b call ole cogetclassobject d c f a c d e ret a b err ole cogetclassobject apartment not initialised b ret ole cogetclassobject retval f ret a b call kernel getlasterror ret e ab b ret kernel getlasterror retval f ret e ab f ret d b call kernel formatmessagew ff f d f d a ret a c b ret kernel formatmessagew retval ret a c quote the failure is due to wine s cogetclassobject rejecting requests when no apartment in current thread oletls exists snip dlls ole compobj c hresult winapi cogetclassobject refclsid rclsid dword dwclscontext coserverinfo pserverinfo refiid iid lpvoid ppv lpunknown regclassobject hresult hres e unexpected apartment apt trace n tclsid t s n tiid t s n debugstr guid rclsid debugstr guid iid if ppv return e invalidarg ppv null apt com currentapt if apt err apartment not initialised n return co e notinitialized snip dlls ole compobj c rather than failing cogetclassobject without apartment it should look for an existing mta and let the current thread use it with the mta being used the inproc server is created and the app works as intended e g symbols get loaded source can be stepped regards,0
WINE-43828,created attachment alghoul distortion for example alghoul can get red glass like surfaces sticking out bloated stegosaurus style it probably supposed to be its spikes but they are messed up see attached screenshot configuration graphics opengl renderer string amd radeon tm rx graphics polaris drm amd llvm opengl core profile version string core profile mesa devel git b mesa freeze prevention patch wine staging patches applied wined d buffer create wined d sample c lz wined d generatemips d d deferred context xaudio get al format,0
WINE-7977,attached program prints date in a different format on wine than on windows on windows xp it prints on wine it prints thu jan this breaks win applications that make incorrect assumptions about the offsets in a string that contains dates ,1
WINE-36065,hello folks although not really a problem because of the state of punkbuster bug it still highlights a wine bug punkbuster service components test tool http www evenbalance com index php page pbsvcfaq php snip checking pnkbstrk driver status not found extracting new pnkbstrk to c users focht application data pnkbstrk sys ok sending load packet to pnkbstrb sent checking pnkbstrk driver status not found manually stopping pnkbstrb failed no handle snip relevant part of trace log snip winedebug tid seh loaddll service relay wine pbsvc exe log txt call advapi createservicea c e pnkbstrk e pnkbstrk f ff b c windows system drivers pnkbstrk sys ret e trace service createservicea x c pnkbstrk pnkbstrk trace service createservicew x c lpnkbstrk lpnkbstrk trace service svcctl createservicew lpnkbstrk lpnkbstrk xf ff lc windows system drivers pnkbstrk sys call advapi regcreatekeyw aa lpnkbstrk e a ret edeb ret advapi regcreatekeyw retval ret edeb call advapi regsetvalueexw edf c ldisplayname a ret edeb ret advapi regsetvalueexw retval ret edeb trace service scmdatabase add service x a ret advapi createservicea retval f ret e call advapi closeservicehandle f ret f trace service closeservicehandle x f ret advapi openservicea retval f c ret call advapi startservicea f c ret b trace service startservicea x f c nil trace service startservicew x f c nil trace service svcctl startservicew x d nil call kernel createprocessw a lc windows system winedevice exe pnkbstrk c e c c e c ret edece f d call kernel wine kernel init ret bc a ret kernel createprocessw retval ret edece f trace service service send start message lpnkbstrk nil d trace service service run main thread starting services running as process trace service service control dispatcher got request for service lpnkbstrk trace service serv openservicew x lpnkbstrk trace service serv openservicew returning x ac trace service service handle start lpnkbstrk argsize call advapi registerservicectrlhandlerexw lpnkbstrk edfc f ret edfc c trace service registerservicectrlhandlerexw lpnkbstrk x edfc f nil ret advapi registerservicectrlhandlerexw retval a ret edfc c call advapi setservicestatus a e c ret edfc c trace service service wait for startup x a trace service setservicestatus x a trace service svcctl setservicestatus x aed x adc ret advapi startservicea retval ret b call driver init x c obj x edff c str l registry machine system currentcontrolset services pnkbstrk call advapi setservicestatus a e c ret edfc f trace service setservicestatus x a call advapi deleteservice f ret trace service deleteservice x f trace service scmdatabase remove service x a call advapi regdeletetreew aa lpnkbstrk ret edebbce ret advapi regdeletetreew retval ret edebbce ret advapi deleteservice retval ret call advapi openservicea f e pnkbstrk f ff ret trace service openservicea x f pnkbstrk trace service serv openservicew x f lpnkbstrk trace service svcctl openservicew lpnkbstrk xf ff trace service serv openservicew returning nil ret advapi openservicea retval ret snip the tool extracts installs and starts the kernel service meanwhile the tool issues a request to mark the service for deletion kind of auto cleanup after that it starts polling of the service status to check if the service is actually running it is the problem wine doesn t implement the deferred deletion of active services and removes the service entry while the service is alive state running all subsequent service lookup status requests fail because the entry is now missing from database msdn http msdn microsoft com en us library windows desktop ms v vs aspx quote deleteservice function marks the specified service for deletion from the service control manager database the deleteservice function marks a service for deletion from the service control manager database the database entry is not removed until all open handles to the service have been closed by calls to the closeservicehandle function and the service is not running a running service is stopped by a call to the controlservice function with the service control stop control code if the service cannot be stopped the database entry is removed when the system is restarted quote while you re at it please add a trace to deleteservice http source winehq org git wine git blob d fb f b ba b e a ec d c dlls advapi service c l i used the service debug channel first and lost some time because i didn t see the the service deletion part it s only visible if one uses the heavy relay gun this would be consistent with other trace messages for service api regards,0
WINE-28974,hello continuation of bug now that apphelp dll is provided it dies on snip unhandled exception system runtime interopservices sehexception external component has thrown an exception at mitigationinterface apphelp sdbcreatedatabase string pwszpath path type etype at mitigationinterface shimutil ctor arch sysarch at mitigationinterface applicationmitigations ctor systemmitigations sysmits at consoleapp program processcommandlineargs string args at consoleapp program main string args wine unimplemented function apphelp dll sdbcreatedatabase called at address x b a f thread starting debugger snip http msdn microsoft com en us library bb aspx recipe clean wineprefix winetricks q dotnet wine msiexec i emet setup msi wine drive c program files emet wine emet conf exe regards,0
WINE-30146,sample from bug doesn t work in current git terminal fixme urlmon copystgmedium unimplemented tymed regression test bb ec ac a b b dca a e c b is the first bad commit commit bb ec ac a b b dca a e c b author piotr caban date thu mar urlmon use copybindinfo in internetbindinfo getbindinfo ba dfe a ac df e fd e b d a eae a e c f d a b d c b m dlls git show bb ec ac a b b dca a e c b patch p r fixes the problem ,0
WINE-13818,created attachment yahoo messenger installer backtrace with wine version wine rc g f dd after the installer finishes downloading installation files if i change the focus between the installer window and another window around the mark the installer crashes in heap createfreeblock in ntdll if i do not remove focus from the installer window during the installation no crashes occur backtrace is attached ,0
WINE-28384,in ems sql manager http www sqlmanager net en products postgresql manager download i can paste text into sql editor window if i copied it elsewhere but i can not copy text from sql editor window needless to say it works flawlessly in windows previously tried wine and crossover with the same result ,1
WINE-39551,regression caused by cd f a b e d eb is the first bad commit commit cd f a b e d eb author alexandre julliard date wed nov makefiles generate rules for installing idl headers signed off by alexandre julliard a ad a eb e b e c ab b fddf b e df d edc e de m include d ae dae a ab c a a a a efa ea b cf ce ebf m tools,0
WINE-28446,created attachment terminal output navigating to www google com in ie installed with winetricks results in the browser hanging sometimes before rendering the page sometimes after it didn t happen in ae ea e d ae e dc fe f d be cb is the first bad commit commit ae ea e d ae e dc fe f d be cb author henri verbeet date tue aug ddraw make the opengl renderer the default one fbce dc a a eabc b f bd b dfb b ac ad a b d ef e e b m dlls switching back to the gdi renderer works around it ,0
WINE-16485,after installing wmp identical results with wmp but trace is from wmp wmp is not able to load mpeg mpg files the error displayed by wmp is windows media player cannot play the file the file is either corrupt or the player does not support the format you are trying to play the important parts of the log which are generated when trying to load the mpeg is quite short so putting it here fixme quartz filtergraphnothread create clsid filtergraphnothread partially implemented forwarding to clsid filtergraph fixme quartz filtergraphinner queryinterface unknown interface fc a ba cf a aa d fixme urlmon isvalidurl nil lc windows profiles ngoonee desktop mytribute mpg stub fixme quartz mpegsplitter query accept mpeg system streams not yet supported fixme quartz asyncreader queryinterface no interface for fa aa f b d a fixme quartz asyncreader queryinterface no interface for c d f b e a c f deea c fixme quartz asyncreader queryinterface no interface for a fe ad ce b a af ba fixme quartz asyncreader queryinterface no interface for c d f b e a c f deea c fixme quartz asyncreader queryinterface no interface for c f d abe a c f fixme quartz asyncreader queryinterface no interface for iid impegaudiodecoder fixme listview listview printclient partial stub hdc xa options x trace included as attachment note that this same behaviour is observed when trying to play not insert mpeg mpg movies in powerpoint wmp is necessary in order to load movies at all this also potentially affects other apps besides powerpoint word perhaps as well as some games which have been known not to be able to play mpeg files http bugs winehq org show bug cgi id may be related sorry i m not aware how to mark bugs as potential dupes this bug does not affect afaics avi and wmv files i did not have other file types to test this bug was first asked about and discussed briefly in this thread http forum winehq org viewtopic php p ,1
WINE-673,when installing riven the install program gets to the dialog of choosing default or custom install and install path when i click on ok it complains about an empty component list warning there are currently no components selected for installation installation cannot proceed without a valid set of components to install ok it doesn t matter if default or custom install is selected,0
WINE-28303,created attachment stack trace i am using wine on ubuntu and i m trying to play this game http thanoscardgames jimdo com download point trick taking schnapsen the game is an old game which by default installs in drive c program files project i let it install there after executing it and clicking i have read i get a popup program error that it encountered a serious problem and needs to close i ve attached a log of wine in the console the issue seems to be in ntdll wcsupr ,0
WINE-30138,hello the nullsoft based amazon mp downloader installer quickly fails stating there is already running instance of amazon mp downloader trace log snip call kernel getmodulehandlea f c users focht temp nsn tmp system dll ret f ret kernel getmodulehandlea retval ret f call kernel getprocaddress b call ret fa ret kernel getprocaddress retval f ret fa call kernel lstrcpya kernel openmutexa i i t b ad b a e f cbee fcfcf i r e ret call kernel openmutexa dd b ad b a e f cbee fcfcf ret cd open mutex access attributes rootdir name l b ad b a e f cbee fcfcf open mutex invalid parameter handle ret kernel openmutexa retval ret cd call kernel getlasterror ret d ret kernel getlasterror retval ret d call kernel lstrcmpia a a ret d ret kernel lstrcmpia retval ret d call kernel lstrcpyna a e der amazon mp downloader l xe uft noch bitte schlie xdfen sie die anwendung und klicken sie zum fortfahren auf ok n num die installation zu unterbrechen klicken sie auf abbrechen ret b ret kernel lstrcpyna retval a ret b call user messageboxindirecta f ret snip surprisingly wine returns x invalid parameter instead of error file not found when the mutex does not exist msdn http msdn microsoft com en us library windows desktop ms v vs aspx wineserver code http source winehq org git wine git blob a a d dac ce f d a server mutex c l snip open a handle to a mutex decl handler open mutex struct unicode str name struct directory root null struct mutex mutex if req access generic read generic write generic execute generic all mutex all access standard rights all maximum allowed req access set error status invalid parameter return snip this is in fact a regression http source winehq org git wine git commitdiff b fa ac e f f cb de bc ac reverting the wineserver part of commit test doesn t cleanly allows the app to install regards,0
WINE-21644,hi wildlife park and jack keane were installed the same day on macos with wine while wlp s desktop icon looks good jack keane s icon is created with a black background both border and inside the steering wheel this black background bug is not new to me it also affected the desktop icons of ankh the first from the trilogy geheimakte tunguska felix abenteuerliche reise kleiner eisb r kennst du den weg and several other titles when i installed them in linux long ago some prior to wine other installs are not affected e g geheimakte you may scan loal share icons for all the icons that wine created over time on your hd perhaps another issue perhaps related i thought xpm would be created in local share icons only as a fallback when libpng is not available well jack keane s icon was created in one format wlp s in the other one how comes the png vs xpm issue was re raised recently in wine devel http www winehq org pipermail wine devel february html btw imagemagick also sets a black background when converting ico to png otoh eye of gnome eog save as works so i ve been using it to convert ico files found on cd to png icons for desktop command files the macos finder displays only png kde and gnome display both xpm and png bug seems related black background for icon inside application bug seems different to me there should be no app calling a dib function rather than a strictly wine internal createdesktopiconfromicoinexestructure invoked by the installer also there s no single console log message about dib or graphics during installation ,0
WINE-14868,created attachment gspot crash log wine gspot exe gspot crash bt txt i wasn t able to run the gspot media analysis tool available from this site http www headbands com gspot v x index htm v a there was a wine crash very soon after the program started i ve attached the output to this report allan h jgaard has mentioned a crash on the gspot page of appdb http appdb winehq org objectmanager php sclass version iid not sure about the component just picked kerne because it came up on the first line of the backtrace note i m using the debian variant of wine version ,1
WINE-17627, the following cannot be observed since wine because of bug i believe this makes a blocker for the present issue between wine and after scrolling with keyboard the mouse sensitive clickable areas stay at their old position while all text has scrolled also the bottommost line of text may not be refreshed when scrolling upwards similar results with pgup and pgdn where sometimes half the screen is not refreshed otoh scrolling via the mouse with the wheel the scrollbar or the scrollbar arrow buttons works it looks like the situation degraded over time perhaps several bugs are involved however one issue is older than in as well as the synchronisation between link text and sensitive area is mostly fine except when using the cursor keys on a page where all text fits on the page there using the up arrow key causes scrolling up while the clickable areas don t move if you click inside the window a cursor appears and the up down keys cease scrolling and move this cursor instead to reproduce go to a page with links that fits the window i used winace hlp the cursor shall not be visible hit the down cursor key the text scrolls up while the mouse sensitive areas remain in place and are functional click into the window and the cursor appears if you move up now some text scrolls down but the refresh is very incomplete to observe the effect in you need to scroll up with the down key until after the scrollbar reaches the bottommost position i e you re scrolling farther than would be possible with only the mouse obviously the fact that displays scrollbars immediately while lacks them cf bug does not matter so this is not the same as bug which only appeared in ,0
WINE-14082,created attachment screenshot of the error window when you install the game and try to run it it will not save your settings and will keep giving you errors about not being able to save your settings and to check your permissions linux ownerships write setting are fine so wine seems to be creating a bug somewhere along the lines nothing in the terminal at all creating a folder named prefs in the game s own folder fixes the problem so it looks like wine isn t creating the folder when the game asks it to thus it can t create the prefs file inside it ,1
WINE-39614,after initialising a critical section for mutexes by using static critical section mutex pcritical section debug wine crashed in rtlpwaitforcriticalsection according to http locklessinc com articles pthreads on windows this is a valid way of initialising the critical section however wine seems to initialize it by null instead of void http source winehq org git wine git blob e b bda ac c ddc de f c b fc dlls ntdll critsection c l this is a re reporting of an issue on github https github com apitrace apitrace issues with a backtrace in https gist github com eod cf a af bdb ,1
WINE-19045,since going to winecfg s drives tab does not re scan all drives such as cd roms anymore so access to the tab is faster but winecfg does not display the disk label shown empty and serial number always any more wine cmd dir d still lists the cd rom label and serial number this is caused by commit f e e e ca be b f baf ef ab f author guy albertelli date follows wine release kernel fix getvolumeinformation aw to require trailing a patch is being sent to wine patches,0
WINE-10166,the help button does nothing in the executable included in the zip above it works fine under windows and loads the included chm file delphi source code is included ,1
WINE-32453,the font in selected microsoft windows common controls is being displayed with a smaller point size in wine release and later the common control font size in releases and earlier are more consistent with those in production microsoft windows based systems this can be seen in the wine based programs regedit exe explorer exe the left pane of chm help files being displayed with hh exe and many other applications that use font based common controls in some controls it is very difficult to see what is being displayed since the font is so small a regression analysis between releases and shows the problem was created by commit a cf b a d eff f f dated november ,0
WINE-42641,created attachment font trace regression introduced by f dfe cea fdb b c is the first bad commit commit f dfe cea fdb b c author nikolay sivov date sun oct gdi implement getfontfileinfo signed off by nikolay sivov ad a b b ad f ef fc dbf c a aa b ed b a b cd b da m dlls to reproduce winetricks q ie kb ,0
WINE-1165,recovered from news gmane org http bugs winehq com show bug cgi id summary photoshop hangs can potentially lock x server and machine product wine version unspecified platform pc os version linux status unconfirmed severity critical priority p component wine misc assignedto wine bugs winehq com reportedby ownq k sneakemail com wine build build not in version list steps to reproduce run photoshop photoshop starts running photoshop main window comes up sometimes badly drawn the splash screen comes up towards the end of the load initialising is in splash screen the main window disappears as does the splash screen the whole screen is now locked apart from the kde panel with the cursor showing the hourglass when menus are lauched from the panel the mouse works properly in menu menu is draw correctly but when leave menu nothing is re drawn sometimes especially if left in locked state photoshop will use all available memory real swap and linux will hang repeatability always workarounds attempted none succeded attempted using the following dlls native shellshell commtrlcomctl commdlgcomdlg shlwapi ole rpcrt shlwapioleaut msvcrt msvcrtmsvcp shfolder removed the native wintab dll tried with synchronous y this improved the drawing but didn t fix the bug tried with os set to win wine config is based upon a win install photoshop was installed in win options for exiting lock go to a console ctrl alt fnkey and kill wineserver and any wine apps shutdown computer sometimes possible from kde panel menu reset computer looks almost as if a x grab has occured on the whole screen apart from the kde panel i am happy to provide debug reports but i ll need guidance as to how to proceed because all debug logs i ve created are large and photoshop must run at a reasonable rate so i can kill it before something to do with shfolder dll seems to occur near wher dll is loaded additional comments from ownq k sneakemail com in the bug report i didn t complete this paragraph i am happy to provide debug reports but i ll need guidance as to how to proceed because all debug logs i ve created are large and photoshop must run at a reasonable rate so i can kill it before it consumes all memory additional comments from ownq k sneakemail com looking closely the window manager controlled parts of the window disappear too this suggests some foulup relating to x communication as the area is obviously grabbed but there s not title bar to minimise the grabbed window with additional comments from ownq k sneakemail com it turns out that photoshop removes all top level windows from the kde panel additional comments from ownq k sneakemail com did some serious gdb debugging on the problem conclusion this is an x driver problem moving to x driver component motes on the debug session follows the problem occurs as st wine processs exits with error code after this the wineserver process and possibly another wine process seem to go mad they cause kernel load and use of swap did breakpoint on exit in gdb wine on the st process desktop got following stack trace x dd in exit from lib libc so x a in xdefaulterror from usr x r lib libx so x ff bd in error handler display x a e error evt x d a at x drv main c x d in xerror from usr x r lib libx so x b in xreply from usr x r lib libx so x a in xsync from usr x r lib libx so x fef c in tsxsync a x a e a at ts xlib c x ff f in x drv createwindow hwnd x cs x d c unicode at window c x c d in win createwindowex cs x d c classatom type win proc a at windows win c x c b in createwindowexa exstyle classname x c edit windowname x a style x y width height parent x menu x b instance x data x at windows win c the contents of error evt was gdb print error evt xerrorevent x d a gdb print error evt type gdb print error evt display display x a e gdb print error evt resourceid gdb print error evt serial gdb print error evt error code b gdb print error evt request code a gdb print error evt minor code and what s the error gdb call xgeterrortext displayerror evt error code gdb print char x badmatch invalid parameter attributes additional comments from marcus jet franken de set the synchronous flag to yes and run again this will pop up the debugger on fault and will show the real x instruction which did hang additional comments from ownq k sneakemail com here s the stack backtrace from the synchronous mode oh all my traces are done with desktop x synchronous backtrace gdb bt x f in debugbreak at include winternl h x ff b in error handler display x a e error evt x d c at x drv main c x d in xerror from usr x r lib libx so x b in xreply from usr x r lib libx so x a in xsync from usr x r lib libx so x in xsyncfunction from usr x r lib libx so x dd in xreparentwindow from usr x r lib libx so x ff bea in x drv setparent hwnd x parent x at window c x e cb in setparent hwnd x parent x at windows win c x cf in handle internal message hwnd x msg wparam lparam at message c x in call window proc hwnd x msg wparam lparam unicode same thread at message c x a f in sendmessagetimeoutw hwnd x msg wparam lparam flags timeout res ptr x at message c x ef in broadcast message callback hwnd x lparam at message c x ee in enumwindows lpenumfunc x e lparam type to continue or q to quit at windows win c x a b in sendmessagetimeoutw hwnd xffffffff msg wparam lparam flags timeout res ptr x d a c at message c x a b in sendmessagew hwnd xffffffff msg wparam lparam at message c x e b in setparent hwnd xffffffff parent x at windows win c also from a trace of the server log when running asynchonous gives x error of failed request badmatch invalid parameter attributes major opcode of failed request x reparentwindow serial number of failed request current serial number in output stream so it s the reparentwindow that fails and from documentation will fail with badmatch if the new parent window is not on the same screen as the old parent window the new parent window is the specified window or an inferior of the specified window the new parent is inputonly and the window is not the specified window has a parentrelative background and the new parent window is not the same depth as the specified window additional comments from ownq k sneakemail com more info on the setparentcall failure the call to setparent is setparent hwnd broadcasta window so it looks as if it attempts to broadcast this to all top level windows don t know what windows does but i m certain it shouldn t fail as badly as it does my suggestion handle the bad match error and return an error result to the calling app if possible to fix this properly need a test for the behaviour on windows on the hang i suspect that wine shouldn t in theory hang on an error like this i suspect it does hang because because it s attempting to open the debugger while some of it s windows are mangled will test disabling the bebugger in wine config ,0
WINE-37087,hello folks split off from bug https bugs winehq org show bug cgi id c https bugs winehq org show bug cgi id c quote the german demo version works fine but the english demo still fails with conflict a hook process was found someone reported this in the appdb i tested this with rc and both show the same error so maybe austin james mat used the german demo i wanted to test as well but it didn t compile appdb entry http appdb winehq org objectmanager php sclass version iid itestingid i ll also attach a log with relay seh tid without having any idea if it s helpful console is without any output otherwise i think this is not an issue in any full version of the game quote ,1
WINE-7702,the game is able to run in windowed mode but if you start in windowed mode the border of the window is missing also the border should be removed when the game enters fullscreen mode and be restored when returning to windowed mode the x driver needs support to allow ws caption change of an existing window x drv setwindowstyle the iwined ddeviceimpl restorewindow function needs a better detection of the current window style in the case of fullscreen app activating ws caption and then resetting the d d device to windowed mode as this style contains an incorrect value and removes the ws caption again ,1
WINE-6882,originally from http groups google com group comp emulators ms windows wine msg b e a ed e das programm bis jetzt freeware ist high end unter den hornsimus http www users bigpond com dmcbean setup exe kb ich habe wine in etlichen versionen bis zur probiert auf debian und mepis ubuntu auch crossover von bis zum beta a es geht nicht bitte helft mir wenn hornresp funktioniert kann ich endlich die xp partition l schen i tried running the app it s a bit vb app but what the heck we should be able to run it after it puts up its splash screen it puts up a invalid property value dialog and terminates googling around a bit i saw that error message might be vb related http support microsoft com kb http www thescripts com forum thread html so perhaps it s a font problem and sure enough there are some font related bits right before the error in the log i ll attach the log ,1
WINE-23467,it also hits an unimplemented function in rpcrt but i ve sent a patch for that one already ,1
