bug_id,long_description,label
WINE-30519,wine iexplore http www schools com html tryit asp filename tryhtml frame navigation click frame frame opens new window,0
WINE-1926,reproduce unpack files www eetasoft scrollbug zip writeable directory run wine scrollbug exe press arrow key times press arrow key times observed result preview window totally corrupted note winow activated corruption disappears unfortunately inconvenient platform wine deb package debian woody,1
WINE-29186,created attachment international install properly wine international install properly wine ubuntu says instasm exe encounter serious problem needs close,1
WINE-27733,download fishdom trial install winetricks avoid bug set hardware acceleration emulation avoid bug game start puzzle look background image fish seaweed coral purple windows render different pretty colors native help disabling glsl using backbuffer instead fbo combinations,1
WINE-40963,created attachment log xaudio running upward lonely robot demo crash detects many buffers queued log attached,1
WINE-43550,created attachment console output wine non staging hello everyone trying get installer photoshop elements work keeps spamming console error indicated subject installer eventually became slow kill process please let know require information,1
WINE-1664,building wine previous wine installation tools wineinstall creates windows directory appears unable create registry preparing install default wine registry entries installing default wine registry entries tools wineinstall line segmentation fault regedit defreg dev null registry install failed,0
WINE-8412,yet another ole bug app crashes immediately native dcom comes fine,0
WINE-26869,enemies rendered darkly almost black killed making enemies slightly harder see effect gameplay core geforce gtx nvidia,0
WINE-297,app fails execute last thing dies print debug fixme win peeknamedpipe nil nil nil stub,1
WINEHQ.ORG-2635,http winehq org site docs wine user config fonts main link others tools broken http www winehq org development thanks way find fnt bdf tool installing wine vio,0
WINE-4375,installed wine couple days ago worked flawlessly tried install shareaza gave buffer overrun error process trying fix wine died despite uninstalling reinstalling get work run winecfg get err midi midi alsatowindowsdevicetype cannot determine type alsa type midi device assuming synth error failed request badmatch invalid parameter attributes major opcode failed request createwindow serial number failed request current serial number output stream run winefile get error failed request badmatch invalid parameter attributes major opcode failed request createwindow serial number failed request current serial number output stream found couple google results regarding second error nobody actually resolved find anything current bugs ideas,0
WINE-19975,runasdate nifty program run program different date case wanted run microsoft money bug without changing system clock simple testcase notepad shows work though wine runasdate exe immediate windows notepad exe notepad press see arbitrary date instead get real time terminal output,1
WINE-25241,source based games start steam recent updates source engine popup window appear text preparing launch counter strike source pop disappears game start happens source based games,1
WINE-38421,reproduce install wmp winetricks play file setting version based regression test results problem still present wine gba regression test results bbdff cac ddc first bad commit commit bbdff cac ddc author nikolay sivov date mon dec msdmo registry api functions return hresult codes dde adcc eec dlls patch reverted cleanly results seemed odd ran regression test second time got result winetricks quartz devenum works around,1
WINE-5918,running msiexec msxml msi currently crashes attach highlights msi relay,0
WINE-33859,created attachment relay tid seh heap log trimmed reproduce install visual web developer express test result contains quite good instructions http appdb winehq org objectmanager php sclass version iid itestingid run application select file new web site click browse time application crash due heap corruption using native comctl winetricks lets application work fine interpreting attached log correctly application copies contents structure passed lparam http source winehq org git wine git blob ebff dlls comctl propsheet data copied application bytes size buffer allocated comctl bytes hardcoding larger buffer size sufficient let application work,1
WINE-24189,hello continuation bug check fails snip trace msi msi set property ffff baca lsystemfolder windows system trace msi action appsearchdr lsearchforie enu trace msi msi get property property lsystemfolder found trace msi msi evaluateconditionw found found trace msi action performaction performing action lca checkie trace msi action customaction handling custom action lca checkie null lie higher version required prior installing microsoft net framework trace msidb msi recordsetstringw fffec adb lie higher version required prior installing microsoft net framework err msi iterate actions execution halted action lca checkie returned snip systemfolder property culprit snip orca searchforie systemfolder searchforie enu systemfolder searchforie systemfolder searchforie enu systemfolder snip orca although property initially set snip trace msi msi get property returning windows system property lsystemfolder snip later reset due custom action snip trace msi action customaction handling custom action lca setsystem folder lsystemfolder system folder trace msidb msi createrecord trace msidb msi recordsetstringw fffec system folder trace msi msi formatrecordw fffe fffec nil fffecf ddfc trace msidb msi recordisnull fffec trace msidb msi recordgetstringw fffec nil fffecf dcbc trace msidb msi recordgetstringw fffec fffec fffecf dcbc trace msi msi formatrecordw system folder trace msidb msi createrecord trace msidb msi recordsetstringw fffec lsystem folder trace msi msi databaseopenvieww lselect value property property fffecf trace msidb table createview ffff property fffecf trace msidb table createview table fffe found columns trace msidb table createview property one row bytes trace msidb createview fffec trace msi msi get property property lsystem folder found trace msi msiobj release object fffec destroyed trace msi msi set property ffff lsystemfolder trace msidb msi createrecord trace msidb msi recordsetstringw fffec lsystemfolder snip standard property system folder must set environments adding dlls msi package set installer properties proper value succeed check get installer regards,0
WINE-1406,bug comments restored gmane org hoping see working baseline wine releases years high priority curious problem one particular application errors enough space environment message startup source code application application bit application used access online database header indicates type executable imports show based vbrun marker header well another application exactly header different app nonetheless works fine wine trace shows following cause err local local getblock enough space local heap bytes said uncomment fixmes int memory local prevent call returning local getblock works fine least guess question fixme function still fixme time sure reason uncommenting code anybody could shed light get fixme accepted would really appreciated additional comments marc lavergne yahoo com digging appears local heap hitting barrier attempt grow application actually fails growheap around line check see oldheap xfff eval true false gets returned error bubbles call growheap getblock heap pointers size values seem normal really running space fair enough question becomes heap exceeded native win exceeded wine makes sense cleanup heap happens native win happening wine little loss point though assume heap walker like program would helpful additional comments bon elektron ikp physik darmstadt probably put things local heap belong try find items take space additional comments marc lavergne yahoo com makes sense recommend program let see calls local heap win try track error occurs early startup accounting allocations hand possibility compare calls see wine post back another note application starts problem program auto magically win wsasrv exe windows sockets asynchronous request server appears launched one vbxs program start working bit prog also took look heap using heapwalk exe show anything value besides rough count total heap size running win additional comments marc lavergne yahoo com since workaround moving normal severity chance revisit get heap alloc trace done shortly workaround modify local getblock memory local prevent arena exits permanent fix since introduces unhandled condition wrong way things anyhow,1
WINE-6606,launching fifa game crashes ddraw error seems wine set size screen attached console output joaopa,1
WINE-4813,wine unhandled page fault read access address thread starti debugger winedbg starting pid unhandled exception page fault read access bit code register dump eip esp efa ebp efac eflags eax ebx ecx efb edx esi efb edi stack dump efa efb efb bdd efc efd efe eff ffffffff aac bdb sel base fec limit fff bit backtrace hgm hgm hgm hgm hgm hgm winproc wrapper user user callwindowproca user dispatchmessagea user hgm hgm fcbdc kernel fcbdc wine switch stack libwine movl eax ecx modules module address debug info name modules export hgm deferred binkw elf deferred midimap midimap elf deferred msacm msacm elf deferred msacm msacm elf deferred wineoss wineoss elf deferred libxrender elf deferred ntdll bea ntdll elf deferred elf deferred libgcrypt elf bfb deferred libgnutls elf bfb bfd deferred libcups elf bff deferred libtasn elf deferred uxtheme uxtheme elf dbb dbd deferred imm dbc dbd imm elf dbd dbef deferred ximcp elf dbef dbf deferred librt elf dbfa dbfe deferred libgpg error elf dbfe deferred libxcursor elf dcc deferred atiogl dri elf deferred winex winex elf deferred libexpat elf deferred libfontconfig elf deferred libz elf deferred libfreetype elf deferred dsound dsound elf deferred elf deferred version version elf deferred elf deferred wined wined elf deferred libglu elf deferred libgl elf deferred libx elf deferred libxext elf deferred libice elf deferred elf deferred winmm winmm elf deferred winspool winspool elf deferred comctl eab comctl elf deferred iphlpapi iphlpapi elf ebb deferred rpcrt ebb rpcrt elf deferred gdi ece gdi elf export user user elf deferred advapi advapi elf deferred ole ole elf deferred shlwapi shlwapi elf deferred shell shell elf deferred comdlg comdlg elf export kernel kernel elf deferred libxfixes elf deferred libxdmcp elf deferred libxxf elf deferred xlcutf load elf deferred libgcc elf deferred libxrandr elf deferred libnss files elf deferred libnss nis elf feab deferred libnsl elf feab feb deferred libnss compat elf feb feb deferred libxau elf feb febd deferred libxxf dga elf febd fec deferred libsm elf fec fee deferred libm elf fee ffe deferred libwine unicode elf deferred libdl elf deferred libc elf deferred libpthread elf export libwine elf fab deferred linux threads process tid prio hex program files digital reality haegemonia hgm exe,1
WINE-16883,hello getting past bug wmi needed resume left bug clean wineprefix mywinetricks wmicore winetricks dotnet download net framework installer http download microsoft com download bfa dotnetfx setup exe sha sum bcd ffffc adc export sfx cab shutdown request workaround see bug wine dotnetfx setup exe might take required packages downloaded using bits note need redo steps backup directory dotnetfx windows temp different location remove wine copy dotnetfx windows temp prevent bits downloading wcf installer still fails windows temp dotnetfx error txt snip windows communication foundation error installation failed component windows communication foundation msi returned error code wapui depcheck indicates windows communication foundation installed snip windows temp wcf retmsi txt snip windows microsoft net framework windows communication foundation servicemodelreg exe error process returned non value cmdline windows microsoft net framework windows communication foundation servicemodelreg exe failed snip snip servicemodelreg starting tool windows system wbem mofcomp exe parameters windows microsoft net framework windows communication foundation servicemodel mof servicemodelreg microsoft bit mof compiler version servicemodelreg copyright microsoft corp rights reserved servicemodelreg servicemodelreg parsing mof file windows microsoft net framework windows communication foundation servicemodel mof servicemodelreg mof file successfully parsed servicemodelreg storing data repository servicemodelreg error occurred creating object defined lines servicemodelreg class instance property hostingmodel found servicemodelreg compiler returned error servicemodelreg servicemodelreg servicemodelreg tool windows system wbem mofcomp exe parameters windows microsoft net framework windows communication foundation servicemodel mof exited code servicemodelreg warning failure executing windows system wbem mofcomp exe parameters windows microsoft net framework windows communication foundation servicemodel mof system applicationexception unexpected result executing windows system wbem mofcomp exe windows microsoft net framework windows communication foundation servicemodel mof system servicemodel install installhelper executewait string program string parameters int allowedexitcodes system servicemodel install wmiinstallcomponent oninstall outputlevel outputlevel servicemodelreg error wmi classes installed servicemodelreg repairing windows cardspace idsvc servicemodelreg system accessviolationexception attempted read write protected memory often indication memory corrupt system servicemodel install nativemethods changefailureactions servicehandle hservice int dwinfolevel service failure actions lpinfo system servicemodel install servicehandle setfailureactions timespan resetperiod timespan restartperiods system servicemodel install serviceinstallcomponent oninstall outputlevel outputlevel system servicemodel install infocardserviceinstallcomponent oninstall outputlevel outputlevel system servicemodel install serviceinstallcomponent reinstall outputlevel outputlevel microsoft tools servicemodel servicemodelreg performaction actionitem actionitem nullable confirmuninstall microsoft tools servicemodel servicemodelreg run string args microsoft tools servicemodel servicemodelreg tryrun string args verbose logging stopped snip lets leave wmi failures aside despite native wmi core installed see far goes infocard service install looks bugged snip trace service openscmanagerw null null trace service handle alloc handle type trace service svcctl openscmanagerw null null trace service openscmanagerw returning access call msvcr memcpy ret ret msvcr memcpy retval ret trace service getservicekeynamew trace service svcctl getservicekeynamew lidsvc call msvcr memcpy ret ret msvcr memcpy retval ret call msvcr memcpy ret ret msvcr memcpy retval ret trace service getservicedisplaynamew lidsvc trace service svcctl getservicedisplaynamew lidsvc call msvcr memcpy ret ret msvcr memcpy retval ret call msvcr memset ret eef ret msvcr memset retval ret eef call msvcr memcpy ret ret msvcr memcpy retval ret call msvcr memset ret ret msvcr memset retval ret call msvcr memcpy ret ret msvcr memcpy retval ret call msvcr memcpy ret ret msvcr memcpy retval ret call msvcr memcpy ret ret msvcr memcpy retval ret call msvcr memcmp ret efee ret msvcr memcmp retval ret efee trace seh raise exception code flags addr tid trace seh raise exception info trace seh raise exception eax ebx ecx edx esi edi trace seh raise exception ebp esp flags trace seh call stack handlers calling handler code flags call msvcr except handler common ecf ret ret msvcr except handler common retval ret trace seh call stack handlers handler returned trace seh call stack handlers calling handler code flags snip dump corresponding scm entry snip trace service scmdatabase load services loading service lidsvc trace service load service config image path windows microsoft net framework windows communication foundation infocard exe trace service load service config group null trace service load service config service account name llocalsystem trace service load service config display name lwindows cardspace trace service load service config service dependencies none trace service load service config group dependencies none snip getservicekeynamew api failure seems app passes key name idsvc service display name following getservicedisplaynamew also fails leading app error exception look closer see svcctl getservicedisplaynamew lidsvc buffer length passed clearly app intended app reuses length parameter getservicekeynamew passing getservicedisplaynamew wine changed seems incorrect snip programs services rpc dword svcctl getservicekeynamew rpc handle hscmanager lpcwstr lpservicedisplayname wchar lpbuffer dword cchbufsize dword cchlength entry scmdatabase find service displayname manager lpservicedisplayname entry null else cchlength err error service exist scmdatabase unlock manager err error success cchbufsize lpbuffer return err snip programs services rpc look right conformance test case reveal correct behaviour already verified patch regards,0
WINE-11766,created attachment rzip log winedebug crypt usr local valgrind svn bin valgrind suppressions home wine git tools valgrind suppressions trace children yes wine git wine sandra exe strolled memory lane bit revisited sandra benchmark today see http www winehq org pipermail wine devel december html win version gets lot farther install first winetricks vcrun gdiplus without native gdiplus installer complains without vcrun get errors like fixme actctx parse assembly elem wrong version assembly manifest installer claims happy one sees err module import dll library cryptui dll needed windows temp tmp certmgr exe found err module ldrinitializethunk main exe initialization windows temp tmp certmgr exe failed status could get handle service console worse app starts get heap error err heap heap validateinusearena heap use arena next block prev free flag err heap heap validateinusearena heap bad back ptr arena suppose could result cryptui missing ran valgrind anyway turned interesting items like invalid read size heap createfreeblock heap heap shrinkblock heap rtlallocateheap heap new object handle new key rsaenh rsaenh cpimportkey rsaenh cryptimportkey crypt dcdc crypt importrsapublickeyinfoex encode cryptimportpublickeyinfoex encode crypt verifycertsignaturefrompublickeyinfo cert cryptverifycertificatesignatureex cert edcd crypt checksimplechain chain address ecf stack malloc recently free quite early run well heap errs attach combined valgrind crypt log might slightly sync,0
WINE-12451,selecting help acrobat online help online support nothing interesting help registration successfully open new tab firefox linux acrobat knows communicate browser two menu options wishlist item,1
WINE-32453,font selected microsoft windows common controls displayed smaller point size wine release later common control font size releases earlier consistent production microsoft windows based systems seen wine based programs regedit exe explorer exe left pane chm help files displayed exe many applications use font based common controls controls difficult see displayed since font small regression analysis releases shows problem created commit eff dated november,0
WINE-28914,created attachment wine messages shown start crimzon clover presented options dialog select screen resolution etc matter options selected get black screen black window selected windowed display mode issue affects retail version crimzon clover free version works great wine messages wine displays see attachment similar ones bug endless alice crysis crimzon clover doujin games wonder issue related programming methods libraries unique japan,0
WINE-3194,installed ubuntu version wine using package winehq apt repository run certain installshield programs displays following error repeatedly command line err ole marshal object object expose interface fce failing error err ole clientidentity querymultipleinterfaces iremunknown remqueryinterface failed error time error displayed memory usage system profiler goes error occurred installers following games elder scrolls iii morrowind clive barker undying myst iii exile black white,1
WINE-2592,trying run something called nitto wine starts get splash screen login like windoze able see errors spooling past console consist quite fixme imm immgetcontext stub fixme imm immsetcompositionwindow stub program ends window running closes error err seh exc defaulthandling exception frame stack limits unable dispatch exception sure error worse one one causing,1
WINE-17965,created attachment screenshot demo orphelins baudelaire graphical glitches attached screenshot show problem,1
WINE-9222,sound playing counterstrike choppy slows entire interface sound worked fine back broken arts driver removed went alsa since problem attach output running winedebug warn dsound wine steam launch steam using clean wine directory problem likely existed alsa long arts removed wine sure useful version information know much options tweak audio tab winecfg alsa enabled hardware acceleration full default sample rate default bits per sample driver emulation unchecked let know additional information provide alex,0
WINE-40624,created attachment new error lighting broken happen causes error reproducible error attached running bisect dlls wined turns fcbe first bad commit commit fcbe author stefan singer date sun feb wined keep track fbos names signed stefan singer signed henri verbeet signed alexandre julliard,0
WINE-17720,ever minimize game crashes literally crash freeze error encountered windows guessing something wine screen minimized crash freeeze everytime never fails,1
WINE-11839,menus visualworks smalltalk show behind app repeat download ftp anonymous vwinstallertest ftp cincomsmalltalk com pub cstnc visualworks vwnc cst apr iso mount image wine cmd installwin bat start app via menu wine drive program files cincom wine bin win visual exe image visualnc try menus yesterday git pop behind app,1
WINE-2689,reproduce install version sound forge newer select file open select valid wav file click open nothing happens open dialog close file opened sound forge custom open file dialog includes information selected file addition default controls debugged problem found happens filedlg onopen calls filedlg sendfileok turn sends notification message application calling sendcustomdlgnotificationmessage hwndcdn fileok reason sound forge like information entered open file dialog getwindowlongw fodinfos dlginfos hwndcustomdlg dwl msgresult gets non zero return value causing filedlg sendfileok cancel operation returning false remove filedlg sendfileok call completely filedlg onopen sound forge open file fine,1
WINE-15009,created attachment failed start wine since wine build version crash start system loading screen even reach main menu made regression testing origin file behaviour start use tests result first bad commit commit author stefan singer date tue aug caps fixes bfe dlls eae bbdf include,0
WINE-18130,applications crash click selection edit windows context menu reason menu control sending command msg edit control shouldnt runtime subclass edit control dies receiving command sent wparam solution change menu approx line check window appropriate sending command edit class windows replace edit function edit command static void edit menuselect editstate int code int hwnd control static int selecteditem save currently selected item return selecteditem return switch selecteditem case undo sendmessagew hwndself undo break case cut sendmessagew hwndself cut break case copy sendmessagew hwndself copy break case paste sendmessagew hwndself paste break case clear sendmessagew hwndself clear break case setsel edit setsel uint false edit scrollcaret break default err unknown menu item please report break change edit line case command edit command hiword wparam loword wparam hwnd lparam case menuselect edit menuselect hiword wparam loword wparam hwnd lparam,1
WINEHQ_BUGZILLA-32223,bug fixed adding new resolution method called upstream described http bugs winehq org page cgi fields html importance,1
WINE-3394,download game demo ftp ftp vugames com pub sierra hobbit demos thehobbit demo exe wine thehobbit demo exe fixme msi msiinstallproductw windows temp pft tmp isscript msi lreboot reallysuppress addlocal fixme msi action handlestandardaction unhandled standard action lselfunregmodules fixme msi action handlestandardaction unhandled standard action lremovefiles fixme msi action installfiles write diskprompt fixme ole itypeinfo fnrelease destroy child objects fixme ole itypeinfo fnrelease destroy child objects fixme ole itypeinfo fnrelease destroy child objects message repeated times fixme msi action handlestandardaction unhandled standard action lremoveregistryvalues fixme msi action handlestandardaction unhandled standard action lremovefolders fixme msi action handlestandardaction unhandled standard action lvalidateproductid fixme msi action handlestandardaction unhandled standard action lisolatecomponents fixme msi action handlestandardaction unhandled standard action lmigratefeaturestates fixme ole rpcchannelbuffer getdestctx stub fixme ole rpcchannelbuffer getdestctx stub fixme ole rpcchannelbuffer getdestctx bacdee bacdee stub fixme ole rpcchannelbuffer getdestctx bacdde bacddec stub fixme ole rpcchannelbuffer getdestctx bacdedc bacdee stub fixme ole rpcchannelbuffer getdestctx bacdde bacdde stub fixme ole copy arg use variantchangetype conversion ffff fixme win setwindowtexta setting text hobbit demo setup process window nil use sendmessage fixme ole rpcchannelbuffer getdestctx bacdedc bacdee stub fixme ole rpcchannelbuffer getdestctx bacdde bacdde stub fixme drv drv setwindowrgn supported thread window fixme ole rpcchannelbuffer getdestctx bacdee bacdee stub fixme ole rpcchannelbuffer getdestctx bacdde bacddec stub fixme ole copy arg use variantchangetype conversion fixme ole variant userfree handle unknown complex type fixme ole rpcchannelbuffer getdestctx bacdee bacdee stub fixme ole rpcchannelbuffer getdestctx bacdde bacddec stub fixme msi msiinstallproductw windows temp pft tmp hobbit demo msi laddlocal residentmain app program files sierra hobbit demo common allusers allusersprofile arpcomments hobbit demo arpcontact customer support department arphelplink http www sierra com support arphelptelephone arpnomodi fixme ole rpcchannelbuffer getdestctx stub fixme msi action handlestandardaction unhandled standard action lvalidateproductid err msi deformat environment unknown environment variable lallusersprofile fixme msi action handlestandardaction unhandled standard action lisolatecomponents fixme msi action handlestandardaction unhandled standard action lsetodbcfolders fixme msi action handlestandardaction unhandled standard action lmigratefeaturestates fixme msi action handlestandardaction unhandled standard action lremoveexistingproducts fixme rpc rpcimpersonateclient aedf stub fixme ole rpcchannelbuffer getdestctx stub fixme ole rpcchannelbuffer getdestctx stub err msi process action return value invalid return code err msi iterate actions execution halted due error fixme ole rpcchannelbuffer getdestctx stub fixme ole rpcchannelbuffer getdestctx stub fixme rpc rpcserverunregisterif ifspec rpc handle nil mgrtypeuuid null waitforcallstocomplete stub dialog box say error fatal error installation consult windows installer help msi chm msdn information clic buton fixme rpc rpcserverunregisterif ifspec rpc handle nil mgrtypeuuid null waitforcallstocomplete stub fixme ole copy arg use variantchangetype conversion program window say installsheild wizard completed wizard interrupted clic finish fixme ole rpcchannelbuffer getdestctx stub err ole dispatch rpc apartment found ipid ffffffff ffff ffff err rpc rpcreceive got fault packet status err ole dispatch rpc apartment found ipid ffffffff ffff ffff err rpc rpcreceive got fault packet status err ole dispatch rpc apartment found ipid ffffffff ffff ffff err rpc rpcreceive got fault packet status err ole dispatch rpc apartment found ipid ffffffff ffff ffff err rpc rpcreceive got fault packet status get prompt proccess close except one usr local bin wine preloader usr local bin wine pthread prog fbu fich tpv inst driver inte mex idriver exe embedding,0
WINE-12518,created attachment relay git tail bzip http forum winehq org viewtopic php staralliance airline network used windows ish timetable program worked well wine replaced something fancy wine cannot handle application installs fine starts frozen cannot enter text search boxes cannot move scrollbars someone got going bit crapton native dlls gave thing try search buttom worked using various windows dllls copied following dlls partition shdocvw dll shlwapi dll urlmon dll mshtml dll mshtmled dll mshtml tlb jscript dll msls dll mlang dll set shlwapimshtmlshdocvwurlmonmlang native regsvr mshtmled dll able search flights one place another guess lot needs investigated attach relay trace sure component file considering many dlls affected though may need one two setting shdocvw,1
WINE-26646,worms reloaded sound unless winetricks xact sound awful choppy unless also winetricks dsoundhw emulation,1
WINE-8774,pops repeatedly wow exe stops responding happens loading screen fixme iwined dqueryimpl getdata invalid operation glgetqueryobjectuivarb query result available query fixme iwined dqueryimpl getdata invalid operation glgetqueryobjectuivarb query result available query etc etc running pure mode btw happen time sometimes fine,0
WINE-19647,hello various net apps fail init getstandardcolorspaceprofilew work expected snip call mscms getstandardcolorspaceprofilew ret trace mscms getstandardcolorspaceprofilew trace mscms getcolordirectoryw call kernel getsystemdirectoryw ret ret kernel getsystemdirectoryw retval ret call kernel lstrcatw windows system spool drivers color ret ret kernel lstrcatw retval ret call kernel lstrlenw windows system spool drivers color ret ret kernel lstrlenw retval ret call kernel lstrcpyw windows system spool drivers color ret ret kernel lstrcpyw retval ret call kernel setlasterror ret ret kernel setlasterror retval ret ret mscms getstandardcolorspaceprofilew retval ret snip snip dlls mscms profile bool winapi getstandardcolorspaceprofilew pcwstr machine dword pwstr profile pdword size static const wchar rgbprofilefile getcolordirectoryw machine rgbprofile switch case space rgb rgb lstrcatw rgbprofile rgbprofilefile len lstrlenw rgbprofile sizeof wchar size len profile size len setlasterror error data return false lstrcpyw profile rgbprofile break default setlasterror error file found return false snip dlls mscms profile look right msdn info http msdn microsoft com library aspx quote dwprofileid specifies value standard color space retrieve profile valid values parameter lcs srgb lcs windows color space quote might also want look windows metafile format specification wmf afaik latest one http download microsoft com download bms wmf pdf quote logicalcolorspace enumeration logicalcolorspace enumeration specifies type color space typedef enum lcs calibrated rgb lcs srgb lcs windows color space logicalcolorspace lcs calibrated rgb color values calibrated red green blue rgb values lcs srgb value encoding ascii characters srgb indicates color values srgb values lcs windows color space value encoding ascii characters win including trailing space indicates color values windows default color space values quote regards,0
WINE-16088,created attachment screenshot error window displaying quartus internal error information opening help quartus crashes quartus first error message inside quartus saying internal error shown attachment running terminal using wine get message application crashes nothing else fixme htmlhelp htmlhelpw case get win type handled,1
WINE-5999,stubbs head body clothing large polygon stretching across screen,1
WINE-30558,hello extracted bug tracked separately several installshield based installers using active script engine find session featurerequeststate property snip trace loaddll load builtin dll loaded windows system vbscript dll builtin trace vbscript dllmain nil trace vbscript dllgetclassobject clsid vbscript trace vbscript classfactory queryinterface iid iclassfactory trace vbscript classfactory addref trace vbscript vbscriptfactory createinstance nil trace vbscript vbscript queryinterface iid iactivescript trace vbscript vbscript addref ref trace vbscript vbscript release ref trace vbscript classfactory release trace vbscript vbscript queryinterface iid iactivescriptparse trace vbscript vbscript addref ref trace vbscript vbscript setscriptsite trace vbscript vbscriptparse initnew trace vbscript vbscript addnameditem lsession trace vbscript vbscriptparse parsescripttext ldim installtimeless installmsde upgrademsde ndim netversion ninstalltimeless featurerequeststate timeless ninstallmsde featurerequeststate timelessmsde nupgrademsde featurerequeststate upgrademsde nnetversion property msinetassemblysupport nproperty tte features null nil null nil nil trace vbscript vbscript setscriptstate trace vbscript dispatchex addref ref trace vbscript interp string trace vbscript interp icall fixme vbscript icall lfeaturerequeststate found warn vbscript exec script failed trace vbscript dispatchex release ref trace vbscript vbscript release ref snip script snippet extracted msi snip dim installtimeless installmsde upgrademsde dim netversion installtimeless featurerequeststate timeless installmsde featurerequeststate timelessmsde upgrademsde featurerequeststate upgrademsde netversion property msinetassemblysupport property tte featuresvalid installtimeless installmsde upgrademsde msgbox netversion netversion netversion msgbox selected components require net framework please use windows update restart installation install property productname property tte featuresvalid rval msgbox selected components require net framework would like download install property productname rval property tte featuresvalid end end end dim installtimeless dim createdatabase upgradedatabase createaccessdatabase upgradeaccessdatabase dim selectedcount dim rval installtimeless featurerequeststate timeless createdatabase featurerequeststate createdatabase upgradedatabase featurerequeststate upgradedatabase createaccessdatabase featurerequeststate createaccessdatabase upgradeaccessdatabase featurerequeststate upgradeaccessdatabase msgbox installtimelessweb timelessweb msgbox createdatabase createdatabase msgbox upgradedatabase upgradedatabase property tte featuresvalid property tte featuresvalid selectedcount createdatabase selectedcount selectedcount end upgradedatabase selectedcount selectedcount end createaccessdatabase selectedcount selectedcount end upgradeaccessdatabase selectedcount selectedcount end selectedcount property tte featuresvalid msgbox one create sql server database create access database upgrade sql server database upgrade access database may selected property productname end end msgbox property tte featuresvalid tte featuresvalid browseforfolderdim filesys newdatabase dim exists property tte featuresvalid newdatabase property createaccesspath timeless tmd set filesys createobject scripting filesystemobject exists filesys fileexists newdatabase msgbox exists exists exists msgbox already database newdatabase select new location property productname property tte featuresvalid end set filesys nothing snip sha sum timelesstimeandexpensewindowssetup exe dacc eab timelesstimeandexpensewindowssetup exe wine version wine regards,0
WINE-9425,include stdafx include int tmain int argc tchar argv socket word wversionrequested wsadata wsadata wversionrequested makeword wsastartup wversionrequested socket inet sock stream invalid socket set readfds struct timeval select timeout zero set select timeout sec select timeout usec select int readfds null null select timeout socket error isset readfds printf wine else printf windows else printf got socket error closesocket return,1
WINE-43411,sims playable since characters white frozen sometimes screen refresh call interaction menu stuck elsewhere https appdb winehq org appimage php iid,1
WINE-40221,created attachment console output attempting start adobe illustrator results following error wine call unimplemented function user dll getgestureconfig aborting,0
WINE-26999,created attachment plain terminal output mouse clicks register menu game making impossible select available menu options workaround native dinput dll needed regression mouse worked correctly wine using built dinput dlls fabb first bad commit commit fabb author alexandre julliard date tue apr dinput pass mouse messages request clip cursor rejected fbbfe aebad eedfdaff dlls patch reverted cleanly fixed problem download link demo added url demo requires physx xact fedora bits xorg nvidia geforce driver,0
WINE-38455,invalid read size memcpy replace strmem sysallocstringlen oleaut wshshell regread shell ffe iwshshell regread wshom ffe test registry func wshom wshom run test test main test address bytes inside recently allocated block size alloc notify alloc heap rtlallocateheap heap wshshell regread shell ffe iwshshell regread wshom ffe test registry func wshom wshom run test test main test,0
WINE-6208,use ubunutu dapper ubuntu breezy diamond mind baseball worked without problems dapper uses wine version one display controls one showing replay think may listbox showing text difficult read installed version see problem fixed problem worse diamond mind baseball loads information files folder called rptdes see successful going reports standard seeing anything listbox diamond mind also uses files similar ones another folder sure populate playing screen files getting loaded get message error loading report design information program crashes installed crossover office appears use wine diamond mind baseball works fine version error introduced worse error introduced,1
WINE-26174,adys azura tmp vista final explorer wineprefix home adys tmp wine explorer exe err secur secur initschannelsp libgnutls found ssl connections fail fixme process setprocessdeppolicy stub fixme heap heapsetinformation nil nil fixme advapi registertraceguidsw null null fixme advapi eventregister fixme advapi starttracew lexplorerstartuplog stub wine call unimplemented function advapi dll enabletraceex aborting wine unimplemented function advapi dll enabletraceex called address thread starting debugger unhandled exception unimplemented function advapi dll enabletraceex called bit code,0
WINE-1841,dialog contains bitmap redrawing wrong half bitmap gets redrawn exposing region area exposed gets repainted rather region exposed actual case demonstrates part accpac installation program,1
WINE-29432,created attachment wineskin application debug mode log file application use wineskin application use wine mac downloaded latest engine install application mezzmo mezzmo unique theme cannot see wineskin play mac anyway need mezzmomediaserver exe application run got errors engine handle problem use play mac rather wineskin got debug info wineskin application debug mode applied wmp wintricks get mezzmo run runs fine server application mezzmo application needs mezzmomediaserver exe serve dlna features network server application run well get erros attached log file,1
WINE-2216,sure component assign left default installing fails accept license agreement ran got following bcf getusernamew lpszname lpsize advapi advapi dll ebp wininet dll internetopena wininet dll ebp,0
WINE-31706,created attachment picture glowing model steps reproduce install game patch game start new game underworld select character talk first npc wait till bug show bug show several times game specifically wearing special armor game uses ddraw tested also happens libgl always software opengl renderer string gallium amd opengl version string mesa opengl shading language version string,0
WINE-5839,free download excellent calendar everything works except ability access internet click day tab click horoscope button messagebox appears saying unable access internet try later,1
